Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	SpHeal	SpRAtkSpeed	SpRCastSpeed	SpRHPRegen	HitRange
6876	오염척후병	KNIGHT	MONSTER	MELEE	122	100		AGGR	0	DEVIL	STUN,SLOW,TERROR	0	snakevalley_s_pawn	0	135	92	61	36	318	520	167364	4	8	0	0	0	200	100	100	100	2000	250	0	0	0	0	0	0	10	12	50	45	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	35	0	0	0	-10	4.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6877	오염전사	S_KNIGHT	MONSTER	MELEE	122	100		AGGR	0	DEVIL	STUN,SLOW,TERROR	0	snakevalley_knight	0	135	92	61	36	332	525	183487	4	8	0	0	0	200	100	100	100	2000	250	0	0	0	0	0	0	10	12	50	45	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	35	0	0	0	-10	4.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6878	오염법사	S_KNIGHT	MONSTER	MAGIC	123	100		AGGR,BERSERK	0	DEVIL	STUN,SLOW,TERROR	0	snakevalley_s_knight	0	135	62	125	36	318	625	157364	5	7	0	0	0	200	100	100	100	2000	1200	0	0	0	0	0	10	10	16	50	45	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	35	0	0	0	-10	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6879	오염장군	S_KNIGHT	MONSTER	MELEE	123	100		AGGR,BERSERK	0	DEVIL	STUN,SLOW,TERROR	0	snakevalley_knight02	0	135	92	61	36	320	526	176648	5	10	0	0	0	200	100	100	100	2000	250	0	0	0	5	0	0	15	15	50	45	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	35	0	0	0	-10	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6880	오염족장	BOSS	MONSTER	MELEE	124	100		AGGR,BERSERK,STONESKIN,FALL	0	DEVIL	STUN,SLOW,TERROR	0	snakevalley_knight03	0	135	62	125	36	432	688	614864	5	7	0	0	0	200	100	100	100	2000	250	0	0	0	0	5	0	20	20	50	50	50	50	50	50	50	50	0	0	0	0	90	90	0	0	0	0	55	0	0	0	-10	5.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6881	오염대족장	BOSS	MONSTER	MELEE	126	100		AGGR,BERSERK,STONESKIN	0	DEVIL	STUN,SLOW,TERROR	0	snakevalley_boss	0	142	64	128	36	463	698	867518	10	15	0	0	0	200	100	100	100	2000	250	0	0	0	5	0	0	20	15	50	50	50	50	50	50	50	50	0	0	0	0	90	90	0	0	0	0	65	0	0	0	-10	5.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6882	빙정병사	S_PAWN	MONSTER	MELEE	123	100		REFLECT	0		STUN,SLOW,TERROR	0	icecrystal_valley_pawn	0	145	91	125	33	458	650	129750	3	7	0	0	0	200	100	100	100	2000	150	0	0	0	0	0	0	0	10	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	35	0	0	0	0	0	0	0	0	4.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6883	빙정척후병	KNIGHT	MONSTER	MELEE	123	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	icecrystal_valley_s_pawn	0	145	92	126	33	464	633	170364	4	7	0	0	0	200	100	100	100	2000	150	0	0	0	0	0	0	0	12	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	35	0	0	0	0	0	0	0	0	4.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6884	빙정전사	S_KNIGHT	MONSTER	MELEE	123	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	icecrystal_valley_knight01	0	145	92	128	33	458	634	184487	5	9	0	0	0	200	100	100	100	2000	200	0	0	0	0	0	10	10	16	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	35	0	0	0	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6885	빙정사냥꾼	S_KNIGHT	MONSTER	RANGE	124	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	icecrystal_valley_knight02	0	145	64	128	32	468	638	168488	5	9	0	0	0	200	100	100	100	2000	1200	0	0	0	5	10	10	10	16	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	35	0	0	0	0	0	0	0	0	4.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6886	빙정장군	S_KNIGHT	MONSTER	MELEE	124	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	icecrystal_valley_knight03	0	145	92	125	33	480	635	179648	5	9	0	0	0	200	100	100	100	2000	150	0	0	0	0	10	10	10	16	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	35	0	0	0	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6887	빙정족장	BOSS	MONSTER	MELEE	125	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	icecrystal_valley_s_knight	0	145	94	128	33	532	708	644864	7	12	0	0	0	200	100	100	100	2000	200	0	0	0	5	5	0	10	50	50	50	50	50	50	50	50	50	0	-10	0	0	0	0	55	0	0	0	0	0	0	0	0	5.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6888	빙정대족장	BOSS	MONSTER	MELEE	127	100		AGGR,BERSERK,STONESKIN,REFLECT	0		STUN,SLOW,TERROR	0	icecrystal_valley_boss	0	145	96	130	33	561	754	897518	10	10	0	0	0	200	100	100	100	2000	200	0	0	0	5	25	0	10	50	50	50	50	50	50	50	50	50	0	-10	0	0	0	0	65	0	0	0	0	0	0	0	0	5.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6889	헤이크단	S_PAWN	MONSTER	MELEE	123	100		REFLECT	0		STUN,SLOW,TERROR	0	whitedragonvalley_pawn	0	145	91	125	33	458	650	131750	3	7	0	0	0	200	100	100	100	2000	175	0	0	0	0	0	0	0	10	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	40	0	0	0	0	0	0	0	0	4.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6890	팬서	KNIGHT	MONSTER	MELEE	123	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	whitedragonvalley_s_pawn	0	145	92	126	33	464	633	173364	4	7	0	0	0	200	100	100	100	2000	200	0	0	0	0	0	0	0	12	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	40	0	0	0	0	0	0	0	0	4.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6891	예티	S_KNIGHT	MONSTER	MELEE	123	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	whitedragonvalley_knight01	0	145	92	128	33	458	634	187487	5	10	0	0	0	200	100	100	100	2000	150	0	0	0	0	0	10	10	16	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	40	0	0	0	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6892	계곡정령	S_KNIGHT	MONSTER	MAGIC	124	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	defensewave_watersoul	0	145	91	125	33	480	635	164364	5	11	0	0	0	200	100	100	100	2000	600	0	0	0	0	10	10	10	16	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	40	0	0	0	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6893	서리골렘	S_KNIGHT	MONSTER	MELEE	124	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	whitedragonvalley_knight02	0	145	92	125	33	480	635	183648	5	12	0	0	0	200	100	100	100	2000	150	0	0	0	0	10	10	10	16	50	45	45	45	45	45	45	45	0	-10	0	0	0	0	40	0	0	0	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6894	빅풋	BOSS	MONSTER	MELEE	125	100		AGGR,REFLECT	0		STUN,SLOW,TERROR	0	whitedragonvalley_s_knight	0	145	94	128	33	532	708	664864	7	14	0	0	0	200	100	100	100	2000	150	0	0	0	5	5	0	10	50	50	50	50	50	50	50	50	50	0	-10	0	0	0	0	50	0	0	0	0	0	0	0	0	5.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
6895	계곡대족장	BOSS	MONSTER	MELEE	127	100		AGGR,BERSERK,STONESKIN,REFLECT	0		STUN,SLOW,TERROR	0	whitedragonvalley_boss	0	145	96	130	33	561	754	917518	10	15	0	0	0	200	100	100	100	2000	200	0	0	0	5	25	0	10	50	50	50	50	50	50	50	50	50	0	-10	0	0	0	0	65	0	0	0	0	0	0	0	0	5.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7001	상선동 원병	S_PAWN	MONSTER	MELEE	52	100		AGGR	0	ANIMAL		0	monkey	0	60	80	40	20	95	116	3370	3	5	0	0	2000	69	90	100	100	2000	100	0	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7002	상선동 투마원병	S_PAWN	MONSTER	MELEE	53	100		AGGR,NOMOVE	0	ANIMAL		0	monkey	0	61	81	40	20	87	131	4330	7	5	0	0	2000	75	100	100	100	2000	150	0	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7003	상선동 기무원병	S_PAWN	MONSTER	MELEE	54	100		AGGR	0	ANIMAL		0	monkey	0	61	81	41	20	79	147	6172	12	10	0	0	2000	78	110	100	100	2000	150	0	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7004	상선동 원장수	KNIGHT	MONSTER	MELEE	54	100		AGGR	0	ANIMAL	STUN,SLOW	0	monkey	0	62	82	41	20	107	131	10627	7	10	0	0	2000	69	110	100	100	2000	150	0	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7005	상선동 돌원숭이	KNIGHT	MONSTER	MELEE	55	100		AGGR	0	ANIMAL	STUN,SLOW	0	monkey	0	83	41	62	21	108	132	10969	7	10	0	0	2000	75	90	100	100	2000	150	0	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7006	상선동 금원숭이	KNIGHT	MONSTER	MELEE	56	100		AGGR	0	ANIMAL	STUN,SLOW	0	monkey	0	84	63	42	21	109	133	11315	7	10	0	0	2000	78	80	100	100	2000	150	0	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7007	상선동 대장원숭이	S_KNIGHT	MONSTER	MELEE	56	100		AGGR	0	ANIMAL	STUN,SLOW	0	monkey	0	99	97	42	21	119	146	22630	15	15	0	0	2000	69	70	100	100	2000	150	0	0	0	20	0	0	0	2	0	40	40	40	40	40	0	0	-30	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7008	투귀일꾼	S_PAWN	MONSTER	MELEE	52	100		AGGR	0	ORC		0	nersluck_1	0	85	43	65	22	112	208	37814	10	7	0	0	2000	75	110	110	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7009	투귀감찰병	S_KNIGHT	MONSTER	MELEE	53	100		AGGR	0	ORC		0	nersluck_2	0	85	43	65	22	140	172	60733	6	10	0	0	2000	69	110	100	100	2000	150	0	0	0	0	0	0	10	5	0	15	15	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-40	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7010	투귀백장수	S_PAWN	MONSTER	MELEE	54	100		AGGR	0	ORC		0	nersluck_3	0	85	43	65	22	112	208	66632	10	7	0	0	2000	75	80	100	100	2000	150	0	0	0	0	0	0	0	5	0	15	15	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7012	비마귀안	S_PAWN	MONSTER	MELEE	52	100		AGGR	0	DESERT		0	evil_eye	0	60	80	40	20	95	116	2457	3	5	0	0	2000	78	110	100	100	2000	150	0	0	0	0	0	3	0	5	50	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7013	대왕전갈	S_PAWN	MONSTER	MELEE	53	100		AGGR	0	DESERT		0	giant_scorpion	0	61	81	40	20	87	131	2651	3	5	0	0	2000	69	110	80	100	2000	150	0	0	0	0	0	0	0	5	50	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7014	전갈인간	KNIGHT	MONSTER	MELEE	54	100		AGGR	0	DESERT	POISON	0	scorpionman_sword	0	61	81	41	20	79	147	4226	12	10	0	0	2000	75	120	120	100	2000	150	0	0	0	0	5	0	0	5	50	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7015	전갈궁수	S_PAWN	MONSTER	RANGE	54	100		AGGR	0	DESERT	POISON	0	scorpionman_bow	0	62	82	41	20	107	131	2455	7	5	0	0	2000	78	70	70	100	2000	850	0	0	0	0	5	0	5	5	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7016	반인반사검병	KNIGHT	MONSTER	MELEE	55	100		AGGR	0	DESERT	POISON	0	snakeman_sword	0	83	41	62	21	108	132	4834	12	10	0	0	2000	69	120	110	100	2000	150	0	0	0	0	5	0	0	5	10	15	15	15	15	15	10	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7017	반인반사궁병	KNIGHT	MONSTER	RANGE	56	100		AGGR	0	DESERT	POISON	0	snakeman_bow	0	84	63	42	21	109	133	3726	7	5	0	0	2000	75	70	110	100	2000	850	0	0	0	0	5	0	0	5	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7018	사막의무법자	S_KNIGHT	MONSTER	MELEE	56	100		AGGR	0	DESERT		0	outlaw	0	99	97	42	21	119	146	9122	7	10	0	0	2000	78	110	120	100	2000	150	0	0	0	0	0	0	5	5	0	15	15	15	15	15	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7019	투지범졸개	S_PAWN	MONSTER	MELEE	59	100		AGGR	0			0	fire_tiger	0	85	43	65	22	130	159	6660	6	10	0	0	2000	69	110	130	100	2000	150	0	0	0	0	0	0	15	20	50	15	15	15	15	15	50	0	-60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7020	화령	S_PAWN	MONSTER	MAGIC	59	100		AGGR,NOMOVE	0			0	fire_ghost	0	85	43	65	22	132	161	6660	10	7	0	0	2000	75	110	130	100	2000	850	0	0	0	0	0	0	15	20	5	15	15	15	15	15	5	0	-60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7021	투지범	KNIGHT	MONSTER	MELEE	60	100		AGGR	0			0	fire_tiger_boss	0	85	43	65	22	119	178	9110	10	10	0	0	2000	78	110	130	100	2000	150	0	0	0	0	0	0	15	20	10	15	15	15	15	15	10	0	-50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7022	참마인	KNIGHT	MONSTER	POWER	61	100		AGGR	0		CURSE	0	fire_man	0	85	43	65	22	105	195	9338	6	10	0	0	2000	69	110	130	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	5	0	-50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7023	태화무인	S_KNIGHT	MONSTER	POWER	62	100		AGGR	0		SLOW,CURSE	0	fire_knight	0	85	43	65	22	106	198	14951	10	7	0	0	2000	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	0	15	15	15	15	15	0	0	-40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7024	적귀목	S_PAWN	MONSTER	MAGIC	64	100		AGGR,NOMOVE	0			0	ent_trent	0	75	57	50	10	128	193	2158	10	10	0	0	2000	78	110	130	100	2000	900	0	0	0	3	0	0	15	20	50	15	15	15	15	15	50	0	0	0	50	0	0	0	0	0	0	0	1	0	0	0	-60	1.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7025	밑둥적귀목	KNIGHT	MONSTER	MELEE	66	100		AGGR	0			0	ent_guru	0	92	42	65	10	148	181	4219	6	10	0	0	2000	69	130	130	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	5	0	0	0	25	0	0	0	0	0	0	0	1	0	0	0	-50	1.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7026	적목령	KNIGHT	MONSTER	MAGIC	67	100		AGGR	0			0	ent_hu	0	86	55	65	10	133	200	3419	6	10	0	0	2000	69	110	170	100	2000	650	0	0	0	0	10	0	5	15	10	15	15	15	15	15	10	0	0	0	30	0	0	0	0	0	0	0	1	0	0	0	-50	1.0	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7027	화류적귀목	S_KNIGHT	MONSTER	MELEE	70	100		AGGR	0		SLOW,CURSE	0	ent_red	0	89	49	77	10	120	224	6935	10	7	0	0	2000	75	125	150	100	2000	150	0	0	0	0	0	0	15	20	5	15	15	15	15	15	5	0	0	0	35	0	0	0	0	0	0	0	1	0	0	0	-40	2.0	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7028	흑적귀목	S_KNIGHT	MONSTER	MELEE	72	100		AGGR	0		SLOW,CURSE	0	ent_black	0	94	75	75	10	123	229	7106	10	10	0	0	2000	78	125	150	100	2000	150	0	0	0	0	3	0	15	20	0	15	15	15	15	15	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	-40	2.0	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7029	빙마	S_PAWN	MONSTER	MAGIC	35	100			0			0	ice_snow_monster	0	35	23	42	12	59	110	1389	5	7	0	0	1184	41	90	100	100	2000	850	30048	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-60	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7030	얼음뿔범고래	S_PAWN	MONSTER	MELEE	31	100			0			0	ice_snow_whale	0	37	25	49	12	55	101	1571	10	9	0	0	1750	37	100	100	100	2000	150	30049	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-60	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7031	빙충	S_PAWN	MONSTER	MELEE	33	100			0			0	ice_snow_insect	0	37	49	25	12	73	89	1733	10	9	0	0	1862	39	110	100	100	2000	150	30088	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-60	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7032	설구	KNIGHT	MONSTER	MELEE	35	100			0		STUN,SLOW	0	ice_snow_dog	0	38	25	50	13	59	110	1852	10	9	0	0	1974	41	110	100	100	2000	150	30014	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7033	빙인	KNIGHT	MONSTER	MELEE	36	100			0		STUN,SLOW	0	ice_snow_man	0	38	50	25	13	78	95	3010	5	9	0	0	4060	42	90	100	100	2000	150	30089	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7034	설거인	KNIGHT	MONSTER	MELEE	38	100			0		STUN,SLOW	0	ice_snow_giant_man	0	26	39	51	13	63	117	3249	5	9	0	0	4284	44	80	100	100	2000	150	30090	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7035	얼음고렘	S_KNIGHT	MONSTER	MELEE	40	100			0		STUN,SLOW	0	ice_snow_golem	0	51	26	39	13	66	122	3500	5	9	0	0	4508	46	70	100	100	2000	150	30050	0	0	20	0	0	0	2	0	40	40	40	40	40	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-40	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7036	빙마	S_PAWN	MONSTER	MAGIC	52	100			0			0	ice_snow_monster	0	67	50	34	17	106	130	1906	7	2	0	0	1045	59	90	100	100	2000	850	30048	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-60	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7037	얼음뿔범고래	S_PAWN	MONSTER	MELEE	53	100			0			0	ice_snow_whale	0	68	50	34	17	107	144	2360	7	2	0	0	1278	60	100	100	100	2000	150	30049	0	0	10	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-60	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7038	빙충	S_PAWN	MONSTER	MELEE	54	100			0			0	ice_snow_insect	0	69	52	35	17	109	134	2433	7	2	0	0	1302	62	110	100	100	2000	150	30088	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-60	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7039	설구	KNIGHT	MONSTER	MELEE	54	100			0		STUN,SLOW	0	ice_snow_dog	0	69	52	35	17	110	146	3244	12	7	0	0	2170	62	110	100	100	2000	150	30014	0	0	15	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7040	빙인	KNIGHT	MONSTER	MELEE	55	100			0		STUN,SLOW	0	ice_snow_man	0	71	53	35	18	112	161	2508	7	2	0	0	1326	63	90	100	100	2000	150	30089	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7041	설거인	KNIGHT	MONSTER	MELEE	56	100			0		STUN,SLOW	0	ice_snow_giant_man	0	72	54	36	18	113	138	5382	7	7	0	0	4500	64	80	100	100	2000	150	30090	0	0	20	0	0	0	2	0	15	15	15	15	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-50	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
7042	얼음고렘	S_KNIGHT	MONSTER	MELEE	57	100			0		STUN,SLOW	0	ice_snow_golem	0	73	55	37	18	115	140	5542	7	7	0	0	4580	65	70	100	100	2000	150	30050	0	0	20	0	0	0	2	0	40	40	40	40	40	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	-40	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
